video_id,comment_id,parent_id,author,text,like_count,published_at,updated_at,reply_count,tokens,token_len,text_raw,text_trunc,sentiment_pseudo,sentiment_pseudo_id
3UTMXKg47BM,UgxgWrBvcGiq-if-LEN4AaABAg,,internazionalenotizia589,"['lumayan', 'pak', 'ngurangin', 'saingan', 'lapangan', 'kerja', 'wkwkkw', 'ai', 'bukan', 'segala2nya', 'tidak', 'ada', 'shortcut', 'menjadi', 'hokage']",1,2025-11-11T09:55:12Z,2025-11-11T09:55:12Z,0.0,"['lumayan', 'pak', 'ngurangin', 'saingan', 'lapangan', 'kerja', 'wkwkkw', 'ai', 'bukan', 'segala2nya', 'tidak', 'ada', 'shortcut', 'menjadi', 'hokage']",15,lumayan pak ngurangin saingan lapangan kerja wkwkkw ai bukan segala2nya tidak ada shortcut menjadi hokage,lumayan pak ngurangin saingan lapangan kerja wkwkkw ai bukan segala2nya tidak ada shortcut menjadi hokage,negatif,0.0
3UTMXKg47BM,UgyahweYAN6SNAYutqJ4AaABAg,,muhammadafirdaus,"['kalo', 'pake', 'ai', 'bukan', 'mahasiswa', 'lagi']",0,2025-11-10T16:44:10Z,2025-11-10T16:44:10Z,0.0,"['kalo', 'pake', 'ai', 'bukan', 'mahasiswa', 'lagi']",6,kalo pake ai bukan mahasiswa lagi,kalo pake ai bukan mahasiswa lagi,netral,1.0
3UTMXKg47BM,UgwpV_YWW37XYCRkaiV4AaABAg,,ansarnurjamas5799,"['izin', 'tanya', 'bang', 'sandika', 'fresh', 'graduate', 'terus', 'udh', 'dapat', 'kerja', 'fullstack', 'developer', 'semasa', 'kuliah', 'sering', 'ngulik2', 'laravel', 'sendiri', 'sampai', 'paham', 'smua', 'struktur', 'laravel', 'fungsinya', 'apa', 'nah', 'semenjak', 'dunia', 'kerja', 'lebih', 'suka', 'pakai', 'ai', 'buat', 'coding', 'cuman', 'taruh', 'logika', 'ai', 'nanti', 'copas', 'code', 'ai', 'menurut', 'bang', 'sandika', 'gimana']",1,2025-11-10T08:56:10Z,2025-11-10T08:56:10Z,0.0,"['izin', 'tanya', 'bang', 'sandika', 'fresh', 'graduate', 'terus', 'udh', 'dapat', 'kerja', 'fullstack', 'developer', 'semasa', 'kuliah', 'sering', 'ngulik2', 'laravel', 'sendiri', 'sampai', 'paham', 'smua', 'struktur', 'laravel', 'fungsinya', 'apa', 'nah', 'semenjak', 'dunia', 'kerja', 'lebih', 'suka', 'pakai', 'ai', 'buat', 'coding', 'cuman', 'taruh', 'logika', 'ai', 'nanti', 'copas', 'code', 'ai', 'menurut', 'bang', 'sandika', 'gimana']",47,izin tanya bang sandika fresh graduate terus udh dapat kerja fullstack developer semasa kuliah sering ngulik2 laravel sendiri sampai paham smua struktur laravel fungsinya apa nah semenjak dunia kerja lebih suka pakai ai buat coding cuman taruh logika ai nanti copas code ai menurut bang sandika gimana,izin tanya bang sandika fresh graduate terus udh dapat kerja fullstack developer semasa kuliah sering ngulik2 laravel sendiri sampai paham smua struktur laravel fungsinya apa nah semenjak dunia kerja lebih suka pakai ai buat coding cuman taruh logika ai nanti copas code ai menurut bang sandika gimana,netral,1.0
3UTMXKg47BM,UgzPSbxkcMz_fgej1Sd4AaABAg,,cartoonchanger,"['intinya', 'pahami', 'dulu', 'teknis', 'lalu', 'boleh', 'pakai', 'ai', 'tools', 'jika', 'benar2', 'paham', 'teknis', 'bagaimanapun', 'cara', 'dalam', 'develop', 'bakal', 'aman']",0,2025-11-10T07:04:03Z,2025-11-10T07:04:03Z,0.0,"['intinya', 'pahami', 'dulu', 'teknis', 'lalu', 'boleh', 'pakai', 'ai', 'tools', 'jika', 'benar2', 'paham', 'teknis', 'bagaimanapun', 'cara', 'dalam', 'develop', 'bakal', 'aman']",19,intinya pahami dulu teknis lalu boleh pakai ai tools jika benar2 paham teknis bagaimanapun cara dalam develop bakal aman,intinya pahami dulu teknis lalu boleh pakai ai tools jika benar2 paham teknis bagaimanapun cara dalam develop bakal aman,netral,1.0
3UTMXKg47BM,UgxqL7EBMxPa7JtWlwl4AaABAg,,pitriyanii5n,"['biarin', 'aja', 'biar', 'saingan', 'berkurang']",0,2025-11-07T10:48:52Z,2025-11-07T10:48:52Z,0.0,"['biarin', 'aja', 'biar', 'saingan', 'berkurang']",5,biarin aja biar saingan berkurang,biarin aja biar saingan berkurang,negatif,0.0
3UTMXKg47BM,Ugz3juhfo_t0r4Mzamp4AaABAg,,indrawandev,"['gw', 'benci', 'juga', 'vibe', 'coding']",0,2025-11-04T03:08:23Z,2025-11-04T03:08:23Z,0.0,"['gw', 'benci', 'juga', 'vibe', 'coding']",5,gw benci juga vibe coding,gw benci juga vibe coding,negatif,0.0
3UTMXKg47BM,UgyL_h9kEz_Upvs3WP94AaABAg,,aiyubcj9pz,"['coba', 'riview', 'cortex', 'bg']",0,2025-11-03T04:23:12Z,2025-11-03T04:23:12Z,0.0,"['coba', 'riview', 'cortex', 'bg']",4,coba riview cortex bg,coba riview cortex bg,netral,1.0
3UTMXKg47BM,UgxtiepGsFRO-0SiWHx4AaABAg,,momoh7888,"['betul', 'pemula', 'vibe', 'coding', 'bisa', 'racun', 'manis', 'kayak', 'ngasih', 'lamborghini', 'orang', 'baru', 'belajar', 'nyetir', 'kecepatan', 'tinggi', 'tanpa', 'fondasi', 'bikin', 'nabrak', 'duluan', 'ai', 'bikin', 'semuanya', 'terlihat', 'mudah', 'tinggal', 'bilang', 'bikin', 'dashboard', 'minimalis', 'aesthetic', 'kayak', 'cahaya', 'pagi', 'pegunungan', 'boom', 'masalahnya', 'pemula', 'tidak', 'belajar', 'kenapa', 'sesuatu', 'bekerja', 'tahu', 'hanya', 'apa', 'harus', 'diketik', 'ai', 'begitu', 'ada', 'bug', 'kecil', 'ambyar', 'tidak', 'ada', 'kompas', 'navigasi', 'ada', 'tiga', 'masalah', 'besar', 'buat', 'pemula', '1', 'melewatkan', 'proses', 'memahami', 'sistem', 'belajar', 'coding', 'bukan', 'cuma', 'bisa', 'membuat', 'sesuatu', 'tapi', 'mengerti', 'kenapa', 'sesuatu', 'terjadi', 'ai', 'menghilangkan', 'rasa', 'sakit', 'seharusnya', 'menjadi', 'pembelajaran', '2', 'tidak', 'terbentuk', 'taste', 'teknis', 'vibe', 'coding', 'ai', 'fokus', 'rasa', 'hasil', 'tapi', 'pemula', 'belum', 'punya', 'taste', 'ikut', 'vibe', 'ai', 'bukan', 'vibe', 'sendiri', '3', 'ketergantungan', 'ekstrem', 'begitu', 'ai', 'salah', 'bingung', 'harus', 'memperbaiki', 'mana', 'tidak', 'punya', 'mental', 'peta', 'logika', 'vibe', 'coding', 'powerful', 'buat', 'orang', 'sudah', 'punya', 'dasar', 'intuisi', 'teknis', 'pemula', 'vibe', 'coding', 'sering', 'menjadi', 'tidak', 'tahu', 'apa', 'lakukan', 'tapi', 'ai', 'sepertinya', 'tahu', 'padahal', 'ai', 'tidak', 'punya', 'konteks', 'ai', 'hanya', 'memprediksi', 'kalimat', 'berikutnya', 'bukan', 'memahami', 'struktur', 'program', 'secara', 'penuh', 'pemula', 'butuh', 'masamasa', 'jungkir', 'balik', 'consolelog', 'tidak', 'berujung', 'error', 'menghina', 'harga', 'diri', 'insomnia', 'garagara', 'semicolon', 'ilang', 'situ', 'terbentuk', 'akal', 'sistematis', 'kalau', 'fondasi', 'belum', 'ada', 'vibe', 'coding', 'adalah', 'rawa', 'kalau', 'fondasi', 'sudah', 'kokoh', 'vibe', 'coding', 'adalah', 'sayap', 'kesimpulannya', 'pemula', 'fokus', 'dasar', 'dulu', 'sudah', 'paham', 'vibe', 'coding', 'mempercepat', 'kreativitas', 'vibe', 'coding', 'bukan', 'pengganti', 'pemahaman', 'vibe', 'coding', 'adalah', 'perpanjangan', 'rasa', 'berbahaya', 'bukan', 'ainya', 'tapi', 'ego', 'membuat', 'orang', 'melewatkan', 'pondasi', 'bikin', 'program', 'seperti', 'bikin', 'kehidupan', 'kecil', 'lo', 'harus', 'tahu', 'anatominya', 'sebelum', 'lo', 'minta', 'ai', 'membuatkan', 'monster', 'elegan', 'kalau', 'suatu', 'hari', 'lo', 'sudah', 'bisa', 'vibe', 'coding', 'tenang', 'bukan', 'ai', 'hebat', 'tapi', 'dasar', 'lo', 'sudah', 'kokoh', 'lucunya', 'punya', 'taste', 'paling', 'kuat', 'tetap', 'menang']",0,2025-11-02T17:47:55Z,2025-11-02T17:47:55Z,0.0,"['betul', 'pemula', 'vibe', 'coding', 'bisa', 'racun', 'manis', 'kayak', 'ngasih', 'lamborghini', 'orang', 'baru', 'belajar', 'nyetir', 'kecepatan', 'tinggi', 'tanpa', 'fondasi', 'bikin', 'nabrak', 'duluan', 'ai', 'bikin', 'semuanya', 'terlihat', 'mudah', 'tinggal', 'bilang', 'bikin', 'dashboard', 'minimalis', 'aesthetic', 'kayak', 'cahaya', 'pagi', 'pegunungan', 'boom', 'masalahnya', 'pemula', 'tidak', 'belajar', 'kenapa', 'sesuatu', 'bekerja', 'tahu', 'hanya', 'apa', 'harus', 'diketik', 'ai', 'begitu', 'ada', 'bug', 'kecil', 'ambyar', 'tidak', 'ada', 'kompas', 'navigasi', 'ada', 'tiga', 'masalah', 'besar', 'buat', 'pemula', '1', 'melewatkan', 'proses', 'memahami', 'sistem', 'belajar', 'coding', 'bukan', 'cuma', 'bisa', 'membuat', 'sesuatu', 'tapi', 'mengerti', 'kenapa', 'sesuatu', 'terjadi', 'ai', 'menghilangkan', 'rasa', 'sakit', 'seharusnya', 'menjadi', 'pembelajaran', '2', 'tidak', 'terbentuk', 'taste', 'teknis', 'vibe', 'coding', 'ai', 'fokus', 'rasa', 'hasil', 'tapi', 'pemula', 'belum', 'punya', 'taste', 'ikut', 'vibe', 'ai', 'bukan', 'vibe', 'sendiri', '3', 'ketergantungan', 'ekstrem', 'begitu', 'ai', 'salah', 'bingung', 'harus', 'memperbaiki', 'mana', 'tidak', 'punya', 'mental', 'peta', 'logika', 'vibe', 'coding', 'powerful', 'buat', 'orang', 'sudah', 'punya', 'dasar', 'intuisi', 'teknis', 'pemula', 'vibe', 'coding', 'sering', 'menjadi', 'tidak', 'tahu', 'apa', 'lakukan', 'tapi', 'ai', 'sepertinya', 'tahu', 'padahal', 'ai', 'tidak', 'punya', 'konteks', 'ai', 'hanya', 'memprediksi', 'kalimat', 'berikutnya', 'bukan', 'memahami', 'struktur', 'program', 'secara', 'penuh', 'pemula', 'butuh', 'masamasa', 'jungkir', 'balik', 'consolelog', 'tidak', 'berujung', 'error', 'menghina', 'harga', 'diri', 'insomnia', 'garagara', 'semicolon', 'ilang', 'situ', 'terbentuk', 'akal', 'sistematis', 'kalau', 'fondasi', 'belum', 'ada', 'vibe', 'coding', 'adalah', 'rawa', 'kalau', 'fondasi', 'sudah', 'kokoh', 'vibe', 'coding', 'adalah', 'sayap', 'kesimpulannya', 'pemula', 'fokus', 'dasar', 'dulu', 'sudah', 'paham', 'vibe', 'coding', 'mempercepat', 'kreativitas', 'vibe', 'coding', 'bukan', 'pengganti', 'pemahaman', 'vibe', 'coding', 'adalah', 'perpanjangan', 'rasa', 'berbahaya', 'bukan', 'ainya', 'tapi', 'ego', 'membuat', 'orang', 'melewatkan', 'pondasi', 'bikin', 'program', 'seperti', 'bikin', 'kehidupan', 'kecil', 'lo', 'harus', 'tahu', 'anatominya', 'sebelum', 'lo', 'minta', 'ai', 'membuatkan', 'monster', 'elegan', 'kalau', 'suatu', 'hari', 'lo', 'sudah', 'bisa', 'vibe', 'coding', 'tenang', 'bukan', 'ai', 'hebat', 'tapi', 'dasar', 'lo', 'sudah', 'kokoh', 'lucunya', 'punya', 'taste', 'paling', 'kuat', 'tetap', 'menang']",272,betul pemula vibe coding bisa racun manis kayak ngasih lamborghini orang baru belajar nyetir kecepatan tinggi tanpa fondasi bikin nabrak duluan ai bikin semuanya terlihat mudah tinggal bilang bikin dashboard minimalis aesthetic kayak cahaya pagi pegunungan boom masalahnya pemula tidak belajar kenapa sesuatu bekerja tahu hanya apa harus diketik ai begitu ada bug kecil ambyar tidak ada kompas navigasi ada tiga masalah besar buat pemula 1 melewatkan proses memahami sistem belajar coding bukan cuma bisa membuat sesuatu tapi mengerti kenapa sesuatu terjadi ai menghilangkan rasa sakit seharusnya menjadi pembelajaran 2 tidak terbentuk taste teknis vibe coding ai fokus rasa hasil tapi pemula belum punya taste ikut vibe ai bukan vibe sendiri 3 ketergantungan ekstrem begitu ai salah bingung harus memperbaiki mana tidak punya mental peta logika vibe coding powerful buat orang sudah punya dasar intuisi teknis pemula vibe coding sering menjadi tidak tahu apa lakukan tapi ai sepertinya tahu padahal ai tidak punya konteks ai hanya memprediksi kalimat berikutnya bukan memahami struktur program secara penuh pemula butuh masamasa jungkir balik consolelog tidak berujung error menghina harga diri insomnia garagara semicolon ilang situ terbentuk akal sistematis kalau fondasi belum ada vibe coding adalah rawa kalau fondasi sudah kokoh vibe coding adalah sayap kesimpulannya pemula fokus dasar dulu sudah paham vibe coding mempercepat kreativitas vibe coding bukan pengganti pemahaman vibe coding adalah perpanjangan rasa berbahaya bukan ainya tapi ego membuat orang melewatkan pondasi bikin program seperti bikin kehidupan kecil lo harus tahu anatominya sebelum lo minta ai membuatkan monster elegan kalau suatu hari lo sudah bisa vibe coding tenang bukan ai hebat tapi dasar lo sudah kokoh lucunya punya taste paling kuat tetap menang,betul pemula vibe coding bisa racun manis kayak ngasih lamborghini orang baru belajar nyetir kecepatan tinggi tanpa fondasi bikin nabrak duluan ai bikin semuanya terlihat mudah tinggal bilang bikin dashboard minimalis aesthetic kayak cahaya pagi pegunungan boom masalahnya pemula tidak belajar kenapa sesuatu bekerja tahu hanya apa harus diketik ai begitu ada bug kecil ambyar tidak ada kompas navigasi ada tiga masalah besar buat pemula 1 melewatkan proses memahami sistem belajar coding bukan cuma bisa membuat sesuatu tapi mengerti kenapa sesuatu terjadi ai menghilangkan rasa sakit seharusnya menjadi pembelajaran 2 tidak terbentuk taste teknis vibe coding ai fokus rasa hasil tapi pemula belum punya taste ikut vibe ai bukan vibe sendiri 3 ketergantungan ekstrem begitu ai salah bingung harus memperbaiki mana tidak punya mental peta logika vibe coding powerful buat orang sudah punya dasar intuisi teknis pemula vibe coding sering menjadi tidak tahu apa lakukan tapi ai sepertinya tahu padahal ai tidak punya konteks ai hanya memprediksi kalimat berikutnya bukan memahami struktur program secara penuh pemula butuh masamasa jungkir balik consolelog tidak berujung error menghina harga diri insomnia garagara semicolon ilang situ terbentuk akal sistematis kalau fondasi belum ada vibe coding adalah rawa kalau fondasi sudah kokoh vibe coding adalah sayap kesimpulannya pemula fokus dasar dulu sudah paham vibe coding mempercepat kreativitas vibe coding bukan pengganti pemahaman vibe coding adalah perpanjangan rasa berbahaya bukan ainya tapi ego membuat orang melewatkan pondasi bikin program seperti bikin kehidupan kecil lo harus tahu anatominya sebelum lo minta ai membuatkan monster elegan kalau suatu hari lo sudah bisa vibe coding,negatif,0.0
3UTMXKg47BM,UgyM1xUxQrIxA9_bBJ94AaABAg,,hilaaml,"['skrg', 'lagi', 'semester', '5', 'sadar', 'kalo', 'vibe', 'coder', 'tapi', 'jujur', 'susah', 'bgt', 'lepasnya', 'selalu', 'cepet', 'fungsionalnya', 'jalan', 'kira', 'kira', 'gimana', 'stopnya', 'mau', 'review', 'materi', 'lagi', 'tapi', 'kadang', 'udah', 'ngerasa', 'waktunya', 'mepet']",0,2025-11-02T13:51:17Z,2025-11-02T13:51:17Z,0.0,"['skrg', 'lagi', 'semester', '5', 'sadar', 'kalo', 'vibe', 'coder', 'tapi', 'jujur', 'susah', 'bgt', 'lepasnya', 'selalu', 'cepet', 'fungsionalnya', 'jalan', 'kira', 'kira', 'gimana', 'stopnya', 'mau', 'review', 'materi', 'lagi', 'tapi', 'kadang', 'udah', 'ngerasa', 'waktunya', 'mepet']",31,skrg lagi semester 5 sadar kalo vibe coder tapi jujur susah bgt lepasnya selalu cepet fungsionalnya jalan kira kira gimana stopnya mau review materi lagi tapi kadang udah ngerasa waktunya mepet,skrg lagi semester 5 sadar kalo vibe coder tapi jujur susah bgt lepasnya selalu cepet fungsionalnya jalan kira kira gimana stopnya mau review materi lagi tapi kadang udah ngerasa waktunya mepet,netral,1.0
3UTMXKg47BM,UgzetO9PUs1wGZMUMaR4AaABAg,,dikobagdaanggara,"['lebih', 'setuju', 'pendapatpendapat', 'mantan', 'engineer', 'big', 'tech', 'seperti', 'google', 'meta', 'quit', 'programming', 'now', 'ai', 'skrng', 'just', 'beginning', 'next', '35', 'years', 'mungkin', 'ai', 'bisa', 'membuat', 'variantvariant', 'lainnya', 'sendirinya']",0,2025-11-02T05:52:19Z,2025-11-02T05:52:19Z,0.0,"['lebih', 'setuju', 'pendapatpendapat', 'mantan', 'engineer', 'big', 'tech', 'seperti', 'google', 'meta', 'quit', 'programming', 'now', 'ai', 'skrng', 'just', 'beginning', 'next', '35', 'years', 'mungkin', 'ai', 'bisa', 'membuat', 'variantvariant', 'lainnya', 'sendirinya']",27,lebih setuju pendapatpendapat mantan engineer big tech seperti google meta quit programming now ai skrng just beginning next 35 years mungkin ai bisa membuat variantvariant lainnya sendirinya,lebih setuju pendapatpendapat mantan engineer big tech seperti google meta quit programming now ai skrng just beginning next 35 years mungkin ai bisa membuat variantvariant lainnya sendirinya,netral,1.0
3UTMXKg47BM,Ugw3XlD9-OGaz0gu-E54AaABAg,,wavefunktion,"['dulu', 'ngegym', 'codewar', 'sebelum', 'ai', 'muncul']",0,2025-11-02T01:56:18Z,2025-11-02T01:56:18Z,0.0,"['dulu', 'ngegym', 'codewar', 'sebelum', 'ai', 'muncul']",6,dulu ngegym codewar sebelum ai muncul,dulu ngegym codewar sebelum ai muncul,netral,1.0
3UTMXKg47BM,UgyTbb1RwGDeD_AJjTR4AaABAg,,budirachmatkurniawan,"['pilihan', 'antara', 'mau', 'hulk', 'ironman']",0,2025-11-01T23:53:46Z,2025-11-01T23:53:46Z,0.0,"['pilihan', 'antara', 'mau', 'hulk', 'ironman']",5,pilihan antara mau hulk ironman,pilihan antara mau hulk ironman,netral,1.0
3UTMXKg47BM,UgwBEK2KZrVdkeWYqhd4AaABAg,,digitaledunesia,"['kalau', 'boleh', 'jujur', 'pak', 'ai', 'bisa', 'lebih', 'bantu', 'jelasin', 'dosen', 'dosen', 'ngasih', 'materi', 'dasar', 'terus', 'ngilang', 'justru', 'lebih', 'pengen', 'tau', 'teknologi', 'terbaru', 'cara', 'penerapannya', 'tentunya', 'sambil', 'jelasin', 'project', 'ambis', 'terakhir', 'bangun', 'jaringan', 'blockchain', 'sangat', 'membantu', 'karna', 'gapernah', 'ada', 'ngajarin', 'tapi', 'kalo', 'projectproject', 'komersil', 'mah', 'harus', 'serius', 'bahkan', 'kalo', 'kodingan', 'eror', 'kasih', 'ai', 'salahkan', 'lain', 'marahin', 'karna', 'bukan', 'eror', 'abistu', 'cek', 'sarankan', 'oiya', 'ternyata', 'eror', 'tapi', 'bukan', 'yg', 'fatal', 'ga', 'keliatan', 'kasat', 'mata']",0,2025-10-30T18:47:34Z,2025-10-30T18:47:34Z,1.0,"['kalau', 'boleh', 'jujur', 'pak', 'ai', 'bisa', 'lebih', 'bantu', 'jelasin', 'dosen', 'dosen', 'ngasih', 'materi', 'dasar', 'terus', 'ngilang', 'justru', 'lebih', 'pengen', 'tau', 'teknologi', 'terbaru', 'cara', 'penerapannya', 'tentunya', 'sambil', 'jelasin', 'project', 'ambis', 'terakhir', 'bangun', 'jaringan', 'blockchain', 'sangat', 'membantu', 'karna', 'gapernah', 'ada', 'ngajarin', 'tapi', 'kalo', 'projectproject', 'komersil', 'mah', 'harus', 'serius', 'bahkan', 'kalo', 'kodingan', 'eror', 'kasih', 'ai', 'salahkan', 'lain', 'marahin', 'karna', 'bukan', 'eror', 'abistu', 'cek', 'sarankan', 'oiya', 'ternyata', 'eror', 'tapi', 'bukan', 'yg', 'fatal', 'ga', 'keliatan', 'kasat', 'mata']",72,kalau boleh jujur pak ai bisa lebih bantu jelasin dosen dosen ngasih materi dasar terus ngilang justru lebih pengen tau teknologi terbaru cara penerapannya tentunya sambil jelasin project ambis terakhir bangun jaringan blockchain sangat membantu karna gapernah ada ngajarin tapi kalo projectproject komersil mah harus serius bahkan kalo kodingan eror kasih ai salahkan lain marahin karna bukan eror abistu cek sarankan oiya ternyata eror tapi bukan yg fatal ga keliatan kasat mata,kalau boleh jujur pak ai bisa lebih bantu jelasin dosen dosen ngasih materi dasar terus ngilang justru lebih pengen tau teknologi terbaru cara penerapannya tentunya sambil jelasin project ambis terakhir bangun jaringan blockchain sangat membantu karna gapernah ada ngajarin tapi kalo projectproject komersil mah harus serius bahkan kalo kodingan eror kasih ai salahkan lain marahin karna bukan eror abistu cek sarankan oiya ternyata eror tapi bukan yg fatal ga keliatan kasat mata,positif,2.0
3UTMXKg47BM,UgwBEK2KZrVdkeWYqhd4AaABAg.AOuvOxmNwDQAOuvZ64v6gR,UgwBEK2KZrVdkeWYqhd4AaABAg,digitaledunesia,"['juga', 'banyak', 'belajar', 'ai', 'dalam', 'menggunakan', 'framework', 'awalny', 'emang', 'gapernah', 'diajarkan', 'dibangku', 'kuliah']",0,2025-10-30T18:48:57Z,2025-10-30T18:48:57Z,,"['juga', 'banyak', 'belajar', 'ai', 'dalam', 'menggunakan', 'framework', 'awalny', 'emang', 'gapernah', 'diajarkan', 'dibangku', 'kuliah']",13,juga banyak belajar ai dalam menggunakan framework awalny emang gapernah diajarkan dibangku kuliah,juga banyak belajar ai dalam menggunakan framework awalny emang gapernah diajarkan dibangku kuliah,netral,1.0
3UTMXKg47BM,UgzCNVtt7bklfcLKzw54AaABAg,,imafoxs,"['gw', 'yakin', 'u', 'ngomong', 'begini', 'nyontek', 'prompter', 'yg', 'script', 'ditulisin', 'ai']",0,2025-10-29T18:23:53Z,2025-10-29T18:23:53Z,0.0,"['gw', 'yakin', 'u', 'ngomong', 'begini', 'nyontek', 'prompter', 'yg', 'script', 'ditulisin', 'ai']",11,gw yakin u ngomong begini nyontek prompter yg script ditulisin ai,gw yakin u ngomong begini nyontek prompter yg script ditulisin ai,negatif,0.0
3UTMXKg47BM,UgyFNB8_UnRMTsi46sl4AaABAg,,affandiarc,"['bias', 'logic', 'kalo', 'udah', 'rada', 'sedikit', 'advance', 'menyebalkannya', 'ai']",0,2025-10-29T12:09:20Z,2025-10-29T12:09:20Z,0.0,"['bias', 'logic', 'kalo', 'udah', 'rada', 'sedikit', 'advance', 'menyebalkannya', 'ai']",9,bias logic kalo udah rada sedikit advance menyebalkannya ai,bias logic kalo udah rada sedikit advance menyebalkannya ai,netral,1.0
3UTMXKg47BM,Ugyr8gc79b0vuvjdDC14AaABAg,,ladangprogramming,"['ai', 'bisa', 'membantu', 'bukan', 'alat', 'utama']",0,2025-10-28T14:49:18Z,2025-10-28T14:49:18Z,0.0,"['ai', 'bisa', 'membantu', 'bukan', 'alat', 'utama']",6,ai bisa membantu bukan alat utama,ai bisa membantu bukan alat utama,netral,1.0
3UTMXKg47BM,UgyAqu-QMr7WDpro_AB4AaABAg,,asdsadqw4yhytiujtyu6asdas53,"['setuju', 'banget', 'pak', 'dosen', 'dunia', 'kerja', 'banyak', 'rekan', 'kerja', 'pakai', 'vibe', 'coding', 'waduh', 'bikin', 'pusing', 'apa', 'lagi', 'kalau', 'ada', 'bug', 'harus', 'debugging', 'ngerjain', 'juga', 'ga', 'ngerti', 'gunanya', 'apa', 'nama', 'variabel', 'ga', 'jelas', 'halhal', 'sederhana', 'kompleks', 'sangat', 'menyebalkan', 'pesan', 'senior', 'pemula', 'silahkan', 'menggunakan', 'ai', 'tapi', 'jangan', 'jadikan', 'ai', 'pengganti', 'ngoding', 'tapi', 'jadikan', 'support', 'system', 'misalnya', 'jadikan', 'ai', 'alat', 'bantu', 'mencari', 'dokumentasi', 'suatu', 'library', 'daripada', 'kalian', 'baca', 'banyak', 'dokumentasi', 'lebih', 'baik', 'ai', 'tanya', 'dokumentasinya', 'bukan', 'kalian', 'copy', 'and', 'paste', 'codingan', 'kalian', 'ai', 'terus', 'minta', 'tolong', 'lalu', 'kalian', 'oke', 'oke', 'aja', 'tanpa', 'ngerti', 'apa', 'dikerjakan', 'nanti', 'ketika', 'ada', 'bug', 'diperlukan', 'optimisasi', 'kalian', 'bingung']",0,2025-10-28T08:14:06Z,2025-10-28T08:14:06Z,0.0,"['setuju', 'banget', 'pak', 'dosen', 'dunia', 'kerja', 'banyak', 'rekan', 'kerja', 'pakai', 'vibe', 'coding', 'waduh', 'bikin', 'pusing', 'apa', 'lagi', 'kalau', 'ada', 'bug', 'harus', 'debugging', 'ngerjain', 'juga', 'ga', 'ngerti', 'gunanya', 'apa', 'nama', 'variabel', 'ga', 'jelas', 'halhal', 'sederhana', 'kompleks', 'sangat', 'menyebalkan', 'pesan', 'senior', 'pemula', 'silahkan', 'menggunakan', 'ai', 'tapi', 'jangan', 'jadikan', 'ai', 'pengganti', 'ngoding', 'tapi', 'jadikan', 'support', 'system', 'misalnya', 'jadikan', 'ai', 'alat', 'bantu', 'mencari', 'dokumentasi', 'suatu', 'library', 'daripada', 'kalian', 'baca', 'banyak', 'dokumentasi', 'lebih', 'baik', 'ai', 'tanya', 'dokumentasinya', 'bukan', 'kalian', 'copy', 'and', 'paste', 'codingan', 'kalian', 'ai', 'terus', 'minta', 'tolong', 'lalu', 'kalian', 'oke', 'oke', 'aja', 'tanpa', 'ngerti', 'apa', 'dikerjakan', 'nanti', 'ketika', 'ada', 'bug', 'diperlukan', 'optimisasi', 'kalian', 'bingung']",100,setuju banget pak dosen dunia kerja banyak rekan kerja pakai vibe coding waduh bikin pusing apa lagi kalau ada bug harus debugging ngerjain juga ga ngerti gunanya apa nama variabel ga jelas halhal sederhana kompleks sangat menyebalkan pesan senior pemula silahkan menggunakan ai tapi jangan jadikan ai pengganti ngoding tapi jadikan support system misalnya jadikan ai alat bantu mencari dokumentasi suatu library daripada kalian baca banyak dokumentasi lebih baik ai tanya dokumentasinya bukan kalian copy and paste codingan kalian ai terus minta tolong lalu kalian oke oke aja tanpa ngerti apa dikerjakan nanti ketika ada bug diperlukan optimisasi kalian bingung,setuju banget pak dosen dunia kerja banyak rekan kerja pakai vibe coding waduh bikin pusing apa lagi kalau ada bug harus debugging ngerjain juga ga ngerti gunanya apa nama variabel ga jelas halhal sederhana kompleks sangat menyebalkan pesan senior pemula silahkan menggunakan ai tapi jangan jadikan ai pengganti ngoding tapi jadikan support system misalnya jadikan ai alat bantu mencari dokumentasi suatu library daripada kalian baca banyak dokumentasi lebih baik ai tanya dokumentasinya bukan kalian copy and paste codingan kalian ai terus minta tolong lalu kalian oke oke aja tanpa ngerti apa dikerjakan nanti ketika ada bug diperlukan optimisasi kalian bingung,negatif,0.0
3UTMXKg47BM,UgxUnIi39MO70Xe09Ud4AaABAg,,kkagoenk,"['iya', 'sih', 'gara2', 'ai', 'jd', 'jarang', 'mampir', 'stackoverflow']",0,2025-10-28T01:46:54Z,2025-10-28T01:46:54Z,0.0,"['iya', 'sih', 'gara2', 'ai', 'jd', 'jarang', 'mampir', 'stackoverflow']",8,iya sih gara2 ai jd jarang mampir stackoverflow,iya sih gara2 ai jd jarang mampir stackoverflow,netral,1.0
